circuit_id,pair_id,regime_id,regime_label,selected_backend,feature_set,kernel_name,feature_map_label,logical_qubits,expected_active_qubits,primitive,shots_planned,kernel_i,kernel_j,pair_type,measurement_policy,circuit_family,circuit_serialization_status,circuit_artifact_path,circuit_sha256,runtime_options_policy,submission_job_id,session_id,notes
zz4_H0_zz4_pair_0000,zz4_pair_0000,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,0,0,diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H0_zz4_pair_0061,zz4_pair_0061,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,2,16,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H0_zz4_pair_0062,zz4_pair_0062,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,2,17,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H0_zz4_pair_0063,zz4_pair_0063,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,2,18,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H0_zz4_pair_0064,zz4_pair_0064,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,2,19,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H0_zz4_pair_0065,zz4_pair_0065,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,2,20,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H0_zz4_pair_0066,zz4_pair_0066,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,2,21,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H0_zz4_pair_0067,zz4_pair_0067,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,2,22,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H0_zz4_pair_0068,zz4_pair_0068,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,2,23,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H0_zz4_pair_0069,zz4_pair_0069,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,3,3,diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H0_zz4_pair_0070,zz4_pair_0070,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,3,4,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H0_zz4_pair_0071,zz4_pair_0071,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,3,5,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H0_zz4_pair_0072,zz4_pair_0072,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,3,6,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H0_zz4_pair_0073,zz4_pair_0073,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,3,7,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H0_zz4_pair_0074,zz4_pair_0074,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,3,8,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H0_zz4_pair_0075,zz4_pair_0075,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,3,9,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H0_zz4_pair_0076,zz4_pair_0076,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,3,10,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H0_zz4_pair_0077,zz4_pair_0077,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,3,11,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H0_zz4_pair_0078,zz4_pair_0078,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,3,12,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H0_zz4_pair_0079,zz4_pair_0079,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,3,13,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H0_zz4_pair_0080,zz4_pair_0080,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,3,14,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H0_zz4_pair_0081,zz4_pair_0081,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,3,15,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H0_zz4_pair_0082,zz4_pair_0082,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,3,16,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H0_zz4_pair_0083,zz4_pair_0083,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,3,17,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H0_zz4_pair_0084,zz4_pair_0084,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,3,18,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H0_zz4_pair_0085,zz4_pair_0085,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,3,19,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H0_zz4_pair_0086,zz4_pair_0086,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,3,20,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H0_zz4_pair_0087,zz4_pair_0087,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,3,21,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H0_zz4_pair_0088,zz4_pair_0088,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,3,22,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H0_zz4_pair_0089,zz4_pair_0089,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,3,23,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H0_zz4_pair_0090,zz4_pair_0090,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,4,4,diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H0_zz4_pair_0091,zz4_pair_0091,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,4,5,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H0_zz4_pair_0092,zz4_pair_0092,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,4,6,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H0_zz4_pair_0093,zz4_pair_0093,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,4,7,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H0_zz4_pair_0094,zz4_pair_0094,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,4,8,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H0_zz4_pair_0095,zz4_pair_0095,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,4,9,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H0_zz4_pair_0096,zz4_pair_0096,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,4,10,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H0_zz4_pair_0097,zz4_pair_0097,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,4,11,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H0_zz4_pair_0098,zz4_pair_0098,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,4,12,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H0_zz4_pair_0099,zz4_pair_0099,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,4,13,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H0_zz4_pair_0100,zz4_pair_0100,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,4,14,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H0_zz4_pair_0101,zz4_pair_0101,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,4,15,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H0_zz4_pair_0102,zz4_pair_0102,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,4,16,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
